name,type,address,location,pname,cityname,adname
瑞幸咖啡(上海松江区商业广场店),餐饮服务;咖啡厅;咖啡厅,谷阳北路1425弄75号铺一层,"121.233899,31.033900",上海市,上海市,松江区
瑞幸咖啡(东华大学文汇路店),餐饮服务;咖啡厅;咖啡厅,文汇路340号C号铺,"121.214021,31.049531",上海市,上海市,松江区
瑞幸咖啡(松江平高广场店),餐饮服务;咖啡厅;咖啡厅,九峰路118号平高广场一层101-K02号,"121.230780,31.016251",上海市,上海市,松江区
瑞幸咖啡(轻客众创空间店),餐饮服务;咖啡厅;咖啡厅,文汇路716号樱花广场轻客众创空间二层201室,"121.206107,31.049607",上海市,上海市,松江区
瑞幸咖啡(上海工程技术大学店),餐饮服务;咖啡厅;咖啡厅,文汇路800弄综合楼底层01室,"121.203151,31.050277",上海市,上海市,松江区
瑞幸咖啡(松江乐都新界店),餐饮服务;咖啡厅;咖啡厅,乐都西路953号一层,"121.204062,31.012841",上海市,上海市,松江区
瑞幸咖啡(上海外国语大学店),餐饮服务;咖啡厅;咖啡厅,文翔路上海外国语大学师生文化活动中心西侧,"121.237860,31.042770",上海市,上海市,松江区
瑞幸咖啡(华东政法大学店),餐饮服务;咖啡厅;咖啡厅,"广富林街道三新北路1800弄9号楼北面商铺1006,1008","121.188730,31.050650",上海市,上海市,松江区
瑞幸咖啡(上海飞航广场店),餐饮服务;餐饮相关场所;餐饮相关,玉树路2581号上海飞航广场一层58-1室,"121.208258,31.009233",上海市,上海市,松江区
瑞幸咖啡(龙湖上海华泾天街店),餐饮服务;餐饮相关场所;餐饮相关,华泾路459号龙湖上海华泾天街商场二层20号,"121.455723,31.119424",上海市,上海市,徐汇区
瑞幸咖啡(中环科技园店),餐饮服务;咖啡厅;咖啡厅,兴梅路485号中环科技园102室,"121.427748,31.109768",上海市,上海市,闵行区
瑞幸咖啡(万科VMO店),餐饮服务;咖啡厅;咖啡厅,浦锦路2049弄万科VMO38号楼底商,"121.485062,31.110743",上海市,上海市,闵行区
瑞幸咖啡(北建华清商业广场店),餐饮服务;咖啡厅;咖啡厅,梅陇镇莲花南路1388弄绚荟城1层,"121.411783,31.100614",上海市,上海市,闵行区
瑞幸咖啡(凯德龙之梦莘庄店),餐饮服务;餐饮相关场所;餐饮相关,沪闵路6088号莘庄凯德龙之梦负一层31号,"121.378681,31.108130",上海市,上海市,闵行区
瑞幸咖啡(如果创意园店),餐饮服务;餐饮相关场所;餐饮相关,春东路508号IF如果创意园E栋一层106号,"121.389117,31.086356",上海市,上海市,闵行区
瑞幸咖啡(龙盛国际广场店),餐饮服务;咖啡厅;咖啡厅,颛桥镇都市路3759号龙盛国际商业广场,"121.399171,31.085543",上海市,上海市,闵行区
瑞幸咖啡(上海光华路店),餐饮服务;咖啡厅;咖啡厅,光华路287号-2,"121.393658,31.070173",上海市,上海市,闵行区
瑞幸咖啡(万达广场颛桥店),餐饮服务;咖啡厅;咖啡厅,颛兴东路1570号万达广场F2,"121.406896,31.070935",上海市,上海市,闵行区
瑞幸咖啡(闵行龙湖天街店),餐饮服务;咖啡厅;咖啡厅,剑川路1000号龙湖上海闵行天街F2(剑川路地铁站2号口旁),"121.415509,31.026227",上海市,上海市,闵行区
瑞幸咖啡(上海交大闵行校区店),餐饮服务;咖啡厅;咖啡厅,东川路800上海交通大学闵行校区,"121.433379,31.026588",上海市,上海市,闵行区
瑞幸咖啡(碧江广场店),餐饮服务;餐饮相关场所;餐饮相关,鹤庆路900号碧江广场4号一层105室,"121.404890,31.006994",上海市,上海市,闵行区
瑞辛咖啡(凯德龙之梦店),餐饮服务;咖啡厅;咖啡厅,沪闵路6088号凯德龙之梦B1,"121.378431,31.107726",上海市,上海市,闵行区
瑞幸咖啡(吴泾宝龙广场店),餐饮服务;餐饮相关场所;餐饮相关,尚义路39弄3号宝龙广场一层澳门街内120-1号,"121.450950,31.038442",上海市,上海市,闵行区
瑞幸咖啡(上海奉贤西渡店),餐饮服务;咖啡厅;咖啡厅,南桥镇沪杭公路278号(西渡地铁站3号口步行100米),"121.432590,30.988318",上海市,上海市,奉贤区
瑞幸咖啡(东海职业技术学院店),餐饮服务;咖啡厅;咖啡厅,虹梅南路6001号东海职业技术学院教育超市二层,"121.456568,31.029563",上海市,上海市,闵行区
瑞幸咖啡(龙湖星悦荟店),餐饮服务;咖啡厅;咖啡厅,银春路2221弄龙湖星悦荟5号底商,"121.385705,31.024105",上海市,上海市,闵行区
瑞幸咖啡(华东师大闵行校区店),餐饮服务;咖啡厅;咖啡厅,剑川路399号华东师范大学冬月餐厅三层,"121.449189,31.034705",上海市,上海市,闵行区
瑞幸咖啡(江桥万达家乐福店),餐饮服务;餐饮相关场所;餐饮相关,金沙江西路1075弄17号家乐福一层,"121.323353,31.240318",上海市,上海市,嘉定区
瑞幸咖啡(西郊商务园店),餐饮服务;咖啡厅;咖啡厅,天创路96号西郊商务园C2区35号一层,"121.331319,31.236531",上海市,上海市,嘉定区
瑞幸咖啡(华泰中心店),餐饮服务;咖啡厅;咖啡厅,江桥镇金运路183号华泰中心一层,"121.320034,31.235592",上海市,上海市,嘉定区
瑞幸咖啡(中骏广场店),餐饮服务;咖啡厅;咖啡厅,迁虹路与申长路交汇处,"121.313114,31.211368",上海市,上海市,闵行区
瑞幸咖啡(虹桥协信中心店),餐饮服务;咖啡厅;咖啡厅,申虹路671号虹桥协信中心T2幢底商,"121.315943,31.201955",上海市,上海市,闵行区
瑞幸咖啡(虹桥万科中心店),餐饮服务;咖啡厅;咖啡厅,申长路988弄1号虹桥万科中心一层107室,"121.315098,31.197034",上海市,上海市,闵行区
瑞幸咖啡(金臣中心店),餐饮服务;咖啡厅;咖啡厅,甬虹路78弄2号金臣中心底商,"121.316250,31.189971",上海市,上海市,闵行区
luckincoffee瑞幸咖啡(虹桥天街店),餐饮服务;咖啡厅;咖啡厅,甬虹路188弄龙湖虹桥天街H栋一层127室,"121.313384,31.189983",上海市,上海市,闵行区
瑞幸咖啡(虹桥世界中心店),餐饮服务;餐饮相关场所;餐饮相关,诸光路1588弄357号虹桥世界中心一层1号,"121.303670,31.184063",上海市,上海市,青浦区
瑞幸咖啡(阿里中心店),餐饮服务;咖啡厅;咖啡厅,申长路1398弄1-4号阿里中心大厦T1幢底商,"121.313686,31.204889",上海市,上海市,闵行区
瑞幸咖啡(国家会展中心店),餐饮服务;咖啡厅;咖啡厅,涞港路181号国家会展中心B栋一层大堂,"121.302996,31.193678",上海市,上海市,青浦区
瑞幸咖啡(九亭金地广场店),餐饮服务;餐饮相关场所;餐饮相关,沪亭北路99弄九亭金地广场B1,"121.318988,31.140630",上海市,上海市,松江区
瑞幸咖啡(虹桥综合交通枢纽上海虹桥国际机场2号航站楼),餐饮服务;咖啡厅;咖啡厅,虹桥路2550号虹桥综合交通枢纽上海虹桥国际机场2号航站楼1F层,"121.327792,31.193477",上海市,上海市,闵行区
瑞幸咖啡(新地中心A栋店),餐饮服务;咖啡厅;咖啡厅,绍虹路218号虹桥新地中心底座,"121.310655,31.193245",上海市,上海市,闵行区
瑞幸咖啡(蒲汇路店),餐饮服务;餐饮相关场所;餐饮相关,蒲汇路178弄九亭U天地2号楼134,"121.325343,31.139245",上海市,上海市,松江区
瑞幸咖啡(e通世界南区店),餐饮服务;餐饮相关场所;餐饮相关,华徐公路685号e通世界南区C座一层102室,"121.265079,31.196836",上海市,上海市,青浦区
瑞幸咖啡(青浦光明荟店),餐饮服务;餐饮相关场所;餐饮相关,华新镇新府中路1399弄25号102室光明荟大堂,"121.230148,31.229009",上海市,上海市,青浦区
瑞幸咖啡(e通世界华新园店),餐饮服务;咖啡厅;咖啡厅,华隆路1777号e通世界商务园华新园M座服务中心一层大堂,"121.213873,31.218606",上海市,上海市,青浦区
瑞幸咖啡(德邦快递总部店),餐饮服务;咖啡厅;咖啡厅,徐祥路316号德邦物流D1栋一层112室,"121.261981,31.195293",上海市,上海市,青浦区
瑞幸咖啡(周浦苏宁易购PLAZA万达店),餐饮服务;餐饮相关场所;餐饮相关,周浦镇沪南路3459号万达广场一层ZF07号,"121.568300,31.114540",上海市,上海市,浦东新区
瑞幸咖啡(浦江科技广场2号楼店),餐饮服务;咖啡厅;咖啡厅,陈行路2388号2幢102室(浦江镇地铁站1号口步行80米),"121.507346,31.097098",上海市,上海市,闵行区
瑞幸咖啡(浦江博乐诗店),餐饮服务;餐饮相关场所;餐饮相关,联航路1670号博乐诗服务公寓,"121.514728,31.076334",上海市,上海市,闵行区
瑞幸咖啡(爱登堡产业园店),餐饮服务;咖啡厅;咖啡厅,浦江镇恒西路189号爱登堡产业园一层大堂,"121.511314,31.086712",上海市,上海市,闵行区
瑞幸咖啡(浦江城市生活广场店),餐饮服务;咖啡厅;咖啡厅,江月路1850弄浦江城市生活广场A座一层,"121.503542,31.083237",上海市,上海市,闵行区
瑞幸咖啡(奇亚特中心店),餐饮服务;咖啡厅;咖啡厅,江月路999号奇亚特中心1幢一层大堂,"121.522245,31.086238",上海市,上海市,闵行区
瑞幸咖啡(上海浦江智谷店),餐饮服务;餐饮相关场所;餐饮相关,联航路1188号1号楼一层大堂,"121.525705,31.079822",上海市,上海市,闵行区
瑞幸咖啡(天纳商汇产业园店),餐饮服务;咖啡厅;咖啡厅,周浦镇建韵路500号天纳商汇产业园3幢一层3110A室,"121.568550,31.096207",上海市,上海市,浦东新区
瑞幸咖啡(星月智汇湾店),餐饮服务;咖啡厅;咖啡厅,周浦镇沈梅路123弄1-3号星月智汇湾2号楼一层大堂,"121.575333,31.091399",上海市,上海市,浦东新区
瑞幸咖啡(绿地乐和城上海周浦店),餐饮服务;咖啡厅;咖啡厅,周浦镇周祝公路268弄绿地乐和城F1,"121.609439,31.102374",上海市,上海市,浦东新区
瑞幸咖啡,餐饮服务;咖啡厅;咖啡厅,恒南路与江月路交叉口北80米,"121.514000,31.084892",上海市,上海市,闵行区
瑞幸咖啡(万香创新港店),餐饮服务;咖啡厅;咖啡厅,航都路18号万香创新港2幢一层大堂,"121.612381,31.034914",上海市,上海市,浦东新区
瑞幸咖啡(金汇广场店),餐饮服务;餐饮相关场所;餐饮相关,金汇镇金闸公路599号金汇商业广场一层1110号,"121.502720,30.989833",上海市,上海市,奉贤区
瑞幸咖啡(浦江万达店),餐饮服务;咖啡厅;咖啡厅,浦江镇永跃路360号浦江万达6号门1层1009,"121.511351,31.026644",上海市,上海市,闵行区
瑞幸咖啡(华润万家南汇店),餐饮服务;餐饮相关场所;餐饮相关,惠南镇南门大街18号(近沪南公路)华润万家F1,"121.756448,31.041837",上海市,上海市,浦东新区
瑞幸咖啡(东门大街店),餐饮服务;餐饮相关场所;餐饮相关,东门大街上海市浦东新区光明中医医院西北侧约40米,"121.761494,31.046635",上海市,上海市,浦东新区
瑞幸咖啡(惠南科教园区生活区店),餐饮服务;咖啡厅;咖啡厅,惠南镇观海路1128号上海南汇科教园区生活区,"121.783812,31.047886",上海市,上海市,浦东新区
Luckin coffee瑞幸咖啡(上海思博职业技术学院店)(内部专用),餐饮服务;餐饮相关场所;餐饮相关,城南路1408号思博职业技术学院一层,"121.780647,31.037624",上海市,上海市,浦东新区
瑞幸咖啡(宝龙城市广场2期店),餐饮服务;咖啡厅;咖啡厅,金海路2449弄宝龙城市广场二期7号楼底商,"121.651217,31.265679",上海市,上海市,浦东新区
瑞幸咖啡(恒生万鹂广场店),餐饮服务;餐饮相关场所;餐饮相关,高科东路515弄恒生万鹂广场6B号1层122室,"121.653437,31.211866",上海市,上海市,浦东新区
瑞幸咖啡(阳光天地店),餐饮服务;咖啡厅;咖啡厅,齐爱路与银鼎路交叉口西南120米(唐镇地铁站1号口旁),"121.656231,31.214720",上海市,上海市,浦东新区
瑞幸咖啡(上海第二工业大学店),餐饮服务;咖啡厅;咖啡厅,金海路2360号教学区环东路临商五A号房,"121.651252,31.257373",上海市,上海市,浦东新区
瑞幸咖啡(卡园涛飞店),餐饮服务;咖啡厅;咖啡厅,上丰路999号,"121.661435,31.237623",上海市,上海市,浦东新区
瑞幸咖啡(王港恒生广场店),餐饮服务;咖啡厅;咖啡厅,上丰路1762弄2号,"121.678772,31.240876",上海市,上海市,浦东新区
瑞幸咖啡(翔川路店),餐饮服务;餐饮相关场所;餐饮相关,翔川路绿地东海岸国际广场(川沙地铁站3号口步行440米),"121.698532,31.183639",上海市,上海市,浦东新区
瑞幸咖啡(川沙现代广场店),餐饮服务;咖啡厅;咖啡厅,川沙路4825号川沙现代广场一层,"121.698020,31.194992",上海市,上海市,浦东新区
瑞幸咖啡(第二工业大学店),餐饮服务;餐饮相关场所;餐饮相关,环东路上海第二工业大学(金海路校区),"121.654155,31.261230",上海市,上海市,浦东新区
瑞幸咖啡(浦东机场保税区店),餐饮服务;咖啡厅;咖啡厅,祝桥镇闻居路1333号C区,"121.777497,31.133344",上海市,上海市,浦东新区
瑞幸咖啡(古北SOHO店),餐饮服务;咖啡厅;咖啡厅,虹桥路街道红宝石路188号3幢的古北SOHOB1-05室,"121.404358,31.197830",上海市,上海市,长宁区
瑞幸咖啡(云峰大厦店),餐饮服务;餐饮相关场所;餐饮相关,吴中路478号云峰大厦一层102室,"121.405662,31.185603",上海市,上海市,闵行区
瑞幸咖啡(钦州北路店),餐饮服务;咖啡厅;咖啡厅,钦州北路漕河泾软件大厦,"121.407155,31.178586",上海市,上海市,徐汇区
瑞幸咖啡(古北家乐福店),餐饮服务;咖啡厅;咖啡厅,水城南路262号古北家乐福一层,"121.393757,31.196717",上海市,上海市,长宁区
瑞幸咖啡(吴中大厦店),餐饮服务;餐饮相关场所;餐饮相关,吴中路618号吴中大厦一层101室,"121.398508,31.182693",上海市,上海市,闵行区
瑞幸咖啡(华鑫天地永辉超市店),餐饮服务;咖啡厅;咖啡厅,永辉生活,"121.407289,31.170287",上海市,上海市,徐汇区
瑞幸咖啡(漕河泾齐来科技园店),餐饮服务;餐饮相关场所;餐饮相关,宜山路889号8幢门卫室2室,"121.403098,31.170537",上海市,上海市,徐汇区
瑞幸咖啡(科技产业化大楼店),餐饮服务;咖啡厅;咖啡厅,宜山路900号科技产业化大楼C楼三层生活二次方内,"121.400472,31.171804",上海市,上海市,徐汇区
瑞幸咖啡(虹桥总部一号店),餐饮服务;咖啡厅;咖啡厅,紫秀路100号虹桥总部5号楼一层,"121.382358,31.180088",上海市,上海市,闵行区
瑞幸咖啡(宝燕商城虹中路店),餐饮服务;餐饮相关场所;餐饮相关,虹中路535号宝燕商城一层107号,"121.377965,31.187242",上海市,上海市,闵行区
瑞幸咖啡,餐饮服务;咖啡厅;咖啡厅,莲花路远中产业园-三期,"121.393274,31.171669",上海市,上海市,徐汇区
瑞幸咖啡(上海爱琴海店),餐饮服务;咖啡厅;咖啡厅,虹井路120弄5号爱琴海购物公园一层B104铺,"121.372181,31.174602",上海市,上海市,闵行区
瑞幸咖啡(漕河泾生活二次方店),餐饮服务;咖啡厅;咖啡厅,桂平路391号1号楼漕河泾生活二次方二层214铺位,"121.403229,31.164600",上海市,上海市,徐汇区
瑞幸咖啡(泓茂中心店),餐饮服务;咖啡厅;咖啡厅,万源路2138号泓茂中心一层103单元,"121.387947,31.168526",上海市,上海市,闵行区
瑞幸咖啡(燎申虹桥国际中心店),餐饮服务;餐饮相关场所;餐饮相关,虹井路288号燎申虹桥国际中心B座一层大堂,"121.371388,31.176629",上海市,上海市,闵行区
瑞幸咖啡(吴中路店),餐饮服务;咖啡厅;咖啡厅,吴中路1439号莱茵虹景中心一层大堂,"121.373370,31.171971",上海市,上海市,闵行区
瑞幸咖啡(腾骏德必易园店),餐饮服务;餐饮相关场所;餐饮相关,古美路1658号6B栋一层101室,"121.396195,31.167158",上海市,上海市,徐汇区
瑞幸咖啡(绿地中庚漫游城店),餐饮服务;咖啡厅;咖啡厅,闵虹路8号中庚绿地优鲜店负一层111室,"121.397861,31.131332",上海市,上海市,闵行区
瑞幸咖啡(科技绿洲广场店),餐饮服务;咖啡厅;咖啡厅,虹桥镇宜山路2008号科技绿洲三期生活二次方精选食社B1层美食广场,"121.385445,31.166138",上海市,上海市,闵行区
瑞幸咖啡(百联南方购物中心店),餐饮服务;餐饮相关场所;餐饮相关,沪闵路7388号百联南方购物中心F2,"121.400784,31.131690",上海市,上海市,闵行区
luckin?coffee(七宝宝龙店),餐饮服务;咖啡厅;咖啡厅,七宝宝龙广场T3号楼1层T3-45,"121.353847,31.159550",上海市,上海市,闵行区
瑞幸咖啡(田林路店),餐饮服务;咖啡厅;咖啡厅,田林路漕河泾现代服务园大厦东北侧约30米,"121.398738,31.165559",上海市,上海市,徐汇区
瑞幸咖啡(古美爵士文化广场店),餐饮服务;咖啡厅;咖啡厅,顾戴路1166号古美爵士文化广场,"121.386101,31.139264",上海市,上海市,闵行区
瑞幸咖啡(七宝华润万家店)(装修中),餐饮服务;咖啡厅;咖啡厅,漕宝路3459号B1层麦尚城商场西楼2层JT216-01,"121.349200,31.155625",上海市,上海市,闵行区
瑞幸咖啡(上海今日头条店),餐饮服务;餐饮相关场所;餐饮相关,宜山路1999号科技绿洲B区24号楼字节跳动科技15层,"121.387583,31.166751",上海市,上海市,闵行区
瑞幸咖啡(九星宝龙中心店),餐饮服务;咖啡厅;咖啡厅,新镇路1509弄1号九星集团大厦一层T8,"121.356637,31.158861",上海市,上海市,闵行区
瑞幸咖啡(万科虹桥云店),餐饮服务;咖啡厅;咖啡厅,新龙路1333弄25号万科七宝国际一期一栋一层,"121.337025,31.151649",上海市,上海市,闵行区
瑞幸咖啡(莲花国际广场店),餐饮服务;餐饮相关场所;餐饮相关,沪闵路7866号莲花国际广场负一层B1-24号,"121.402448,31.134062",上海市,上海市,闵行区
瑞幸咖啡(中展大厦店),餐饮服务;咖啡厅;咖啡厅,顾戴路2959号中展大厦一层大堂,"121.354549,31.127469",上海市,上海市,闵行区
瑞幸咖啡(凤凰大楼店),餐饮服务;咖啡厅;咖啡厅,漕田洲路漕河泾凤凰园二次方食堂二层,"121.397191,31.162352",上海市,上海市,徐汇区
瑞幸咖啡(宝虹中心店),餐饮服务;咖啡厅;咖啡厅,中春路7755号宝虹中心一层大堂,"121.341263,31.146153",上海市,上海市,闵行区
瑞幸咖啡(巴黎春天七宝店),餐饮服务;咖啡厅;咖啡厅,七宝镇七莘路3755号巴黎春天一楼,"121.341540,31.165608",上海市,上海市,闵行区
瑞幸咖啡(七宝华润万家店),餐饮服务;咖啡厅;咖啡厅,七莘路万泰公寓西侧约50米(七宝地铁站6号口步行390米),"121.346375,31.157880",上海市,上海市,闵行区
瑞幸咖啡(维璟广场店),餐饮服务;咖啡厅;咖啡厅,七莘路1507号维璟广场B1层G-super内,"121.363054,31.131301",上海市,上海市,闵行区
瑞幸咖啡(歌斐中心店),餐饮服务;咖啡厅;咖啡厅,蒙自路757号上海歌斐中心一层102A1单元,"121.482071,31.197774",上海市,上海市,黄浦区
瑞幸咖啡(建科大厦店),餐饮服务;咖啡厅;咖啡厅,宛平南路75号建科大厦一层101室,"121.445801,31.195542",上海市,上海市,徐汇区
瑞幸咖啡(电科滨江中心店),餐饮服务;餐饮相关场所;餐饮相关,龙华东路647号电科滨江中心一层10单元,"121.476064,31.194622",上海市,上海市,黄浦区
瑞幸咖啡(正大乐城店),餐饮服务;咖啡厅;咖啡厅,中山南二路699号正大乐城F1层6-101-2&102-1,"121.458582,31.186434",上海市,上海市,徐汇区
luckincoffee瑞幸咖啡(建汇大厦店),餐饮服务;咖啡厅;咖啡厅,衡山路与华山路交叉口西南60米,"121.438965,31.195353",上海市,上海市,徐汇区
瑞幸咖啡(百联徐汇商业广场店),餐饮服务;餐饮相关场所;餐饮相关,华山路2018号百联徐汇商业广场负一层魔都食代,"121.436823,31.197668",上海市,上海市,徐汇区
瑞幸咖啡(汇金百货肇嘉浜路店),餐饮服务;咖啡厅;咖啡厅,肇嘉浜路1000号汇金百货地下一层A2商铺,"121.440056,31.195318",上海市,上海市,徐汇区
瑞幸咖啡(绿地缤纷城店),餐饮服务;咖啡厅;咖啡厅,龙华中路759号绿地缤纷城负一层W-B122号,"121.456929,31.183855",上海市,上海市,徐汇区
瑞幸咖啡(上海鲁能国际中心店),餐饮服务;餐饮相关场所;餐饮相关,国耀路209号鲁能国际中心D座一层02单元,"121.486650,31.182040",上海市,上海市,浦东新区
瑞幸咖啡(中铝大厦店),餐饮服务;咖啡厅;咖啡厅,长清北路53号中铝大厦一层大堂,"121.484884,31.184218",上海市,上海市,浦东新区
瑞幸咖啡(嘉汇国际广场店),餐饮服务;餐饮相关场所;餐饮相关,天钥桥路327号嘉汇国际广场F栋嘉食汇一层,"121.443250,31.188753",上海市,上海市,徐汇区
瑞幸咖啡(光启文化广场店),餐饮服务;咖啡厅;咖啡厅,斜土路2899号2幢1层,"121.441090,31.185927",上海市,上海市,徐汇区
瑞幸咖啡(信建大厦店),餐饮服务;咖啡厅;咖啡厅,耀华路488号信建大厦一层大堂,"121.482614,31.172267",上海市,上海市,浦东新区
瑞幸咖啡(虹桥路店),餐饮服务;咖啡厅;咖啡厅,凯旋路1540号轨道交通三号线虹桥路站一层,"121.421062,31.197364",上海市,上海市,长宁区
瑞幸咖啡(数娱大厦店),餐饮服务;餐饮相关场所;餐饮相关,番禺路1028号数娱大厦一层103室,"121.427894,31.194555",上海市,上海市,徐汇区
瑞幸咖啡(环球都会广场店),餐饮服务;咖啡厅;咖啡厅,耀元路58号环球都会广场1号楼一层107室,"121.471453,31.169876",上海市,上海市,浦东新区
瑞幸咖啡(光启城家乐福店),餐饮服务;咖啡厅;咖啡厅,宜山路455号大华光启城负一层120-121号,"121.428512,31.183883",上海市,上海市,徐汇区
瑞幸咖啡(盛源恒华大厦店),餐饮服务;咖啡厅;咖啡厅,文定路200号2幢盛源恒华大厦一层A区大堂,"121.432052,31.186833",上海市,上海市,徐汇区
瑞幸咖啡(绿地汇中心店),餐饮服务;咖啡厅;咖啡厅,云锦路500号绿地汇中心B座一层1-11单元,"121.457241,31.164748",上海市,上海市,徐汇区
瑞幸咖啡(中山SOHO店),餐饮服务;咖啡厅;咖啡厅,中山西路1055号SOHO中山广场A座2层A204室,"121.415242,31.198276",上海市,上海市,长宁区
瑞幸咖啡(大众大厦店),餐饮服务;餐饮相关场所;餐饮相关,中山西路1515号大众大厦1幢一层102室,"121.423268,31.187358",上海市,上海市,徐汇区
瑞幸咖啡(海螺大厦店),餐饮服务;咖啡厅;咖啡厅,中山西路1281号海螺大厦底商,"121.420074,31.191391",上海市,上海市,长宁区
瑞幸咖啡(景鸿大楼店),餐饮服务;咖啡厅;咖啡厅,宜山路508号景鸿大楼一层大堂,"121.425629,31.181915",上海市,上海市,徐汇区
瑞幸咖啡(兆丰环球大厦店),餐饮服务;餐饮相关场所;餐饮相关,中山西路1800号兆丰环球大厦一层大堂,"121.424398,31.183519",上海市,上海市,徐汇区
瑞幸咖啡(汇阳广场店),餐饮服务;咖啡厅;咖啡厅,田林东路55号汇阳广场一层大堂,"121.433686,31.174029",上海市,上海市,徐汇区
瑞幸咖啡(宏润大厦店),餐饮服务;餐饮相关场所;餐饮相关,龙漕路200弄28号宏润大厦1幢一层102室,"121.442631,31.168981",上海市,上海市,徐汇区
瑞幸咖啡(漕宝路日月光店),餐饮服务;咖啡厅;咖啡厅,漕宝路33号日月光购物中心B座一层26-27室,"121.431653,31.168918",上海市,上海市,徐汇区
瑞幸咖啡(建工汇豪大厦店),餐饮服务;餐饮相关场所;餐饮相关,吴中路51号建工汇豪大厦一层大堂,"121.416346,31.187118",上海市,上海市,徐汇区
瑞幸咖啡(华鑫中心店),餐饮服务;咖啡厅;咖啡厅,宜山路717号华鑫中心一层1018、1022室,"121.413912,31.173093",上海市,上海市,徐汇区
瑞幸咖啡(田林坊店),餐饮服务;咖啡厅;咖啡厅,田林路130号田林坊81栋1层大堂,"121.414240,31.172048",上海市,上海市,徐汇区
luckin coffee瑞幸咖啡(徐汇家饰佳店),餐饮服务;咖啡厅;咖啡厅,古宜路与宜山路交叉口西160米,"121.426003,31.184278",上海市,上海市,徐汇区
瑞幸咖啡(中星城店),餐饮服务;咖啡厅;咖啡厅,柳州路77号中星城家乐福一层大堂,"121.428891,31.158662",上海市,上海市,徐汇区
瑞幸咖啡(天源大厦店),餐饮服务;咖啡厅;咖啡厅,内环高架路出口与吴中东路交叉口东南60米,"121.422039,31.188921",上海市,上海市,徐汇区
瑞幸咖啡(龙吴路店),餐饮服务;餐饮相关场所;餐饮相关,龙吴路华沁家园北侧约30米,"121.449903,31.138589",上海市,上海市,徐汇区
瑞幸咖啡(华东理工科技园店),餐饮服务;咖啡厅;咖啡厅,嘉川路245号3号楼上海纳米技术孵化基地一层大堂,"121.429488,31.138230",上海市,上海市,徐汇区
瑞幸咖啡(国民商务花园店),餐饮服务;餐饮相关场所;餐饮相关,虹梅高架路上海国民商务花园,"121.422255,31.125233",上海市,上海市,闵行区
luckin coffee瑞幸咖啡(长江新能源店),餐饮服务;咖啡厅;咖啡厅,九江路675-685号长江新能源大厦1层,"121.477374,31.233776",上海市,上海市,黄浦区
瑞幸咖啡(鸿祥大厦店),餐饮服务;咖啡厅;咖啡厅,黄河路21号鸿祥大厦一层102室,"121.470989,31.233617",上海市,上海市,黄浦区
瑞幸咖啡(仙乐斯广场店),餐饮服务;餐饮相关场所;餐饮相关,南京西路388号上海仙乐斯广场B1,"121.469102,31.231520",上海市,上海市,黄浦区
瑞幸咖啡(雅居乐国际广场店),餐饮服务;咖啡厅;咖啡厅,西藏中路525号雅居乐广场底商,"121.473613,31.236249",上海市,上海市,黄浦区
luckincoffee瑞幸咖啡(第一百货店),餐饮服务;餐饮相关场所;餐饮相关,南京东路830号第一百货商业中心F2,"121.474476,31.235582",上海市,上海市,黄浦区
瑞幸咖啡(远洋商业大厦店),餐饮服务;咖啡厅;咖啡厅,大世界地铁站1号口步行430米,"121.480952,31.230370",上海市,上海市,黄浦区
瑞幸咖啡(港泰广场店),餐饮服务;咖啡厅;咖啡厅,延安东路700号港泰广场瑞幸咖啡,"121.479069,31.229895",上海市,上海市,黄浦区
